"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,
"1421417906	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	e16fbcb8dc8df2e544fc6453955e1997	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Xuilub	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.642222	-88.151667	70.0		0.0	0.0	0.0	0.0	1988-08-11	11	8	1988	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	1467		J.C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Rojas			2024-04-11T19:42:01.980Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421417696	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	d764c88b3d0720b6bada29979d446dd0	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	CICY	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.025	-89.641667	70.0		0.0	0.0	0.0	0.0	1996-07-08	8	7	1996	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	42791		P. SimÃ¡		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. SimÃ¡			2024-04-11T19:42:10.474Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421416246	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	e2256d78f36110971c7c2375aed99a64	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Uxmal", frente al arco de El Palomar," como a 60 m	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.363333	-89.769722	70.0		0.0	0.0	0.0	0.0	1981-07-30	30	7	1981	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3765		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	A. Puch; M. NarvÃ¡ez			2024-04-11T19:42:09.943Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",
"1421416176	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	a1977b5450feef162e6c6d81bcd298ef	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	En Uxmal"," encima de la casa de Las Palomas	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.363333	-89.769722	70.0		0.0	0.0	0.0	0.0	1981-08-30	30	8	1981	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3772		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	M. NarvÃ¡ez; A. Puch			2024-04-11T19:42:02.839Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421415239	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	4a9a9dcd2ee39cc830e92f016956c253	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	6 km al W de TankuchÃ©"," carretera hacia Isla Arena	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.519444	-90.3	70.0		0.0	0.0	0.0	0.0	1994-06-18	18	6	1994	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	49333		R. DurÃ¡n		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	F. Tun; R. DurÃ¡n; J.C. Trejo			2024-04-11T19:42:07.680Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421415093	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	09ae5f1e167aeb6cd3d2b6e7c21d3af3	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	4.5 km al N de Colonia YucatÃ¡n	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.25	-87.741667	70.0		0.0	0.0	0.0	0.0	1996-09-21	21	9	1996	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	46085		P. SimÃ¡		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. DurÃ¡n; F. Tun; J. Granados; P. SimÃ¡			2024-04-11T19:42:00.764Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421414296	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	d921e188579925cd6bf2ec17260d5d55	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Camino a las grutas de BalancanchÃ©	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.658333	-88.5375	70.0		4.0	4.0	0.0	0.0	1983-09-07	7	9	1983	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3758		G. Campos-RÃ­os; J.C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. Chan			2024-04-11T19:42:07.725Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421414032	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	09dc1ac100354e4c66ff5da0158cc1f1	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Playa Bonita"," 2 km al SW de Lerma	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.791667	-90.616667	80.0		0.0	0.0	0.0	0.0	2001-09-12	12	9	2001	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	51470		C. GutiÃ©rrez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez			2024-04-11T19:41:53.405Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421413755	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	7e6758df761ecef0d21021a9e60828fe	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Carretera Valladolid a Tinum"," sobre km 9	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.716667	-88.288889	70.0		11.0	11.0	0.0	0.0	1981-08-31	31	8	1981	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3766		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Ucan			2024-04-11T19:42:01.005Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421413267	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	94bbe11fe23c23b98f8ebf90ba429146	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	En la orilla de la carretera Pixoy a Valladolid a 2 km	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.709722	-88.255556	70.0		11.0	11.0	0.0	0.0	1983-08-16	16	8	1983	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3775		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Ucan			2024-04-11T19:42:08.171Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421411920	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	406e85b4e6d8d996d86814bcc1dc1a40	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	6 km al W de HunucmÃ¡	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.131944	-90.011111	70.0		0.0	0.0	0.0	0.0	1995-09-02	2	9	1995	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	27061		P. SimÃ¡		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. SimÃ¡; R. DurÃ¡n; L. RodrÃ­guez			2024-04-11T19:42:05.161Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421410702	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	14320b31aad071431a6c0b3a3e47ee63	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	YaxcabÃ¡"," 5 km al S	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.501389	-88.830556	70.0		0.0	0.0	0.0	0.0	1981-09-14	14	9	1981	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3774		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. Illsley			2024-04-11T19:42:06.205Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421406517	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	b0a7c7bb5061710b701e2faba3cc50e9	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Valladolid"," 7 km al SW sobre el camino a Dzitnup	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.645833	-88.244444	70.0		0.0	0.0	0.0	0.0	1985-06-29	29	6	1985	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3769		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Cabrera; H. de Cabrera			2024-04-11T19:42:02.583Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421404939	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	64646993311157ca8a09ac18924da064	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Ejido Narciso Mendoza", a 1 km del poblado," carretera Xpujil-Narciso	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.238889	-89.452778	90.0		125.0	125.0	0.0	0.0	1997-08-25	25	8	1997	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	48525		E.M. Martinez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	D. Alvarez			2024-04-11T19:42:10.230Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",
"1421403673	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	e751216bef446b42e2153bd869a20021	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	SisbichÃ©n ejido"," a 15 km de Chemax	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.819722	-87.918889	70.0		13.0	13.0	0.0	0.0	1986-08-20	20	8	1986	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	14794		J.C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J.A. Aguilar; S. Diez-MartÃ­nez			2024-04-11T19:42:07.423Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421401958	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	edb3e9bf20adb38ab10bc5e4ca6c2242	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Pixoy	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.714722	-88.2625	70.0		11.0	11.0	0.0	0.0	1986-07-17	17	7	1986	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	18950		J.C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Ucan			2024-04-11T19:41:55.075Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421400686	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	303caad5fc387a4e0da11e51596b0a2a	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Xuilub", along dirtroad to Yaax-chÃ©," 5 km SE of the village	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.416944	-88.033333	70.0		12.5	12.5	0.0	0.0	1989-09-23	23	9	1989	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	18232		J.C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	B. Mogensen			2024-04-11T19:42:02.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",
"1421398548	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	1e07ace6b06772131bf4219eed8926a2	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Camino entre El Remate y TankuchÃ©	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.520833	-90.306944	70.0		2.5	2.5	0.0	0.0	1981-09-25	25	9	1981	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3778		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	V. Rico-Gray; M. Burgos			2024-04-11T19:41:55.216Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421398302	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	92f4d9662a40669b9a7d2a198180e0fa	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Km 7 entre ConhuÃ¡s y carretera a Calakmul	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.528333	-89.874444	80.0		75.0	75.0	0.0	0.0	1995-07-02	2	7	1995	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	42918		C. GutiÃ©rrez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez			2024-04-11T19:42:02.429Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421397995	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	57b6ea14f0654452349228787c11540c	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Camino entre Pomuch e Isla Jaina	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.205556	-90.420833	80.0		3.0	3.0	0.0	0.0	1985-07-26	26	7	1985	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	14983		J.C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. Chan			2024-04-11T19:42:11.061Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
